"C:\Program Files\Java\jdk-9.0.1\bin\java" -Dvisualvm.id=170415548485161 -Xms1024m -Xmx4096m "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2017.2.4\lib\idea_rt.jar=53735:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2017.2.4\bin" -Dfile.encoding=UTF-8 -classpath C:\Users\Kenneth\Dropbox\Code\IdeaProjects\BasicClassifier\project-1\out\production\BasicClassifier;C:\Users\Kenneth\Dropbox\Code\IdeaProjects\BasicClassifier\project-1\lib\libsvm.jar me.mostly.ml.test.sp500.Main ../project-2/data/transposed.csv
Odd val: AES, [180 (10/1/01)] = -0.682890669
False negatives (FN):                     8
True negatives (TN):                      21

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.78 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.6923076923076923 (TPR=TP/RealPos)
True negative rate (Specificity):         0.875 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8571428571428571 (PPV=TP/PredictedPos)
Negative predictive value:                0.7241379310344828 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7836538461538461 (area=(TPR+TNR)/2)
F1 score:                                 0.7659574468085106 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.7924528301886793 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.22 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.125 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.3076923076923077 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.14285714285714285 (FDR=FP/PredictedPos)
False omission rate:                      0.27586206896551724 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  5.538461538461538 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.3516483516483517 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      15.749999999999998 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, CCL, COO, CSX, CTXS, FBHS, FTV, GE, HOG, HON, KMX, LLY, LRCX, MCO, MU, NOC, PRU, WDC, YHOO, ZION]
Average return: 1.3827822396966112
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=1000.0, RBF kernel (gamma=0.5)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      17
False positives (FP):                     2
False negatives (FN):                     9
True negatives (TN):                      22

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.78 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.6538461538461539 (TPR=TP/RealPos)
True negative rate (Specificity):         0.9166666666666666 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8947368421052632 (PPV=TP/PredictedPos)
Negative predictive value:                0.7096774193548387 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7852564102564102 (area=(TPR+TNR)/2)
F1 score:                                 0.7555555555555555 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.8 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.22 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.08333333333333333 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.34615384615384615 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.10526315789473684 (FDR=FP/PredictedPos)
False omission rate:                      0.2903225806451613 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  7.846153846153847 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.3776223776223776 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      20.77777777777778 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, CCL, COO, CSX, CTXS, FTV, GE, HOG, HON, LLY, LRCX, MCO, MU, NOC, PRU, WDC, YHOO, ZION]
Average return: 1.4032982394506421
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=20.0, RBF kernel (gamma=0.5)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      17
False positives (FP):                     2
False negatives (FN):                     9
True negatives (TN):                      22

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.78 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.6538461538461539 (TPR=TP/RealPos)
True negative rate (Specificity):         0.9166666666666666 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8947368421052632 (PPV=TP/PredictedPos)
Negative predictive value:                0.7096774193548387 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7852564102564102 (area=(TPR+TNR)/2)
F1 score:                                 0.7555555555555555 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.8 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.22 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.08333333333333333 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.34615384615384615 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.10526315789473684 (FDR=FP/PredictedPos)
False omission rate:                      0.2903225806451613 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  7.846153846153847 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.3776223776223776 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      20.77777777777778 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, CCL, COO, CSX, CTXS, FTV, GE, HOG, HON, LLY, LRCX, MCO, MU, NOC, PRU, WDC, YHOO, ZION]
Average return: 1.4032982394506421
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=10.0, RBF kernel (gamma=0.5)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      17
False positives (FP):                     2
False negatives (FN):                     9
True negatives (TN):                      22

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.78 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.6538461538461539 (TPR=TP/RealPos)
True negative rate (Specificity):         0.9166666666666666 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8947368421052632 (PPV=TP/PredictedPos)
Negative predictive value:                0.7096774193548387 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7852564102564102 (area=(TPR+TNR)/2)
F1 score:                                 0.7555555555555555 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.8 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.22 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.08333333333333333 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.34615384615384615 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.10526315789473684 (FDR=FP/PredictedPos)
False omission rate:                      0.2903225806451613 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  7.846153846153847 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.3776223776223776 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      20.77777777777778 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, CCL, COO, CSX, CTXS, FTV, GE, HOG, HON, LLY, LRCX, MCO, MU, NOC, PRU, WDC, YHOO, ZION]
Average return: 1.4032982394506421
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=5.0, RBF kernel (gamma=0.5)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      17
False positives (FP):                     2
False negatives (FN):                     9
True negatives (TN):                      22

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.78 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.6538461538461539 (TPR=TP/RealPos)
True negative rate (Specificity):         0.9166666666666666 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8947368421052632 (PPV=TP/PredictedPos)
Negative predictive value:                0.7096774193548387 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7852564102564102 (area=(TPR+TNR)/2)
F1 score:                                 0.7555555555555555 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.8 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.22 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.08333333333333333 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.34615384615384615 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.10526315789473684 (FDR=FP/PredictedPos)
False omission rate:                      0.2903225806451613 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  7.846153846153847 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.3776223776223776 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      20.77777777777778 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, CCL, COO, CSX, CTXS, FTV, GE, HOG, HON, LLY, LRCX, MCO, MU, NOC, PRU, WDC, YHOO, ZION]
Average return: 1.4032982394506421
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=100.0, RBF kernel (gamma=0.5)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      17
False positives (FP):                     2
False negatives (FN):                     9
True negatives (TN):                      22

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.78 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.6538461538461539 (TPR=TP/RealPos)
True negative rate (Specificity):         0.9166666666666666 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8947368421052632 (PPV=TP/PredictedPos)
Negative predictive value:                0.7096774193548387 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7852564102564102 (area=(TPR+TNR)/2)
F1 score:                                 0.7555555555555555 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.8 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.22 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.08333333333333333 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.34615384615384615 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.10526315789473684 (FDR=FP/PredictedPos)
False omission rate:                      0.2903225806451613 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  7.846153846153847 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.3776223776223776 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      20.77777777777778 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, CCL, COO, CSX, CTXS, FTV, GE, HOG, HON, LLY, LRCX, MCO, MU, NOC, PRU, WDC, YHOO, ZION]
Average return: 1.4032982394506421
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=50.0, RBF kernel (gamma=0.5)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      17
False positives (FP):                     2
False negatives (FN):                     9
True negatives (TN):                      22

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.78 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.6538461538461539 (TPR=TP/RealPos)
True negative rate (Specificity):         0.9166666666666666 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8947368421052632 (PPV=TP/PredictedPos)
Negative predictive value:                0.7096774193548387 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7852564102564102 (area=(TPR+TNR)/2)
F1 score:                                 0.7555555555555555 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.8 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.22 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.08333333333333333 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.34615384615384615 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.10526315789473684 (FDR=FP/PredictedPos)
False omission rate:                      0.2903225806451613 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  7.846153846153847 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.3776223776223776 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      20.77777777777778 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, CCL, COO, CSX, CTXS, FTV, GE, HOG, HON, LLY, LRCX, MCO, MU, NOC, PRU, WDC, YHOO, ZION]
Average return: 1.4032982394506421
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=0.5, poly kernel (gamma=1.0, coef0=1.0, degree=4)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      21
False positives (FP):                     5
False negatives (FN):                     5
True negatives (TN):                      19

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.8 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.8076923076923077 (TPR=TP/RealPos)
True negative rate (Specificity):         0.7916666666666666 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8076923076923077 (PPV=TP/PredictedPos)
Negative predictive value:                0.7916666666666666 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.7996794871794872 (area=(TPR+TNR)/2)
F1 score:                                 0.8076923076923077 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.7916666666666665 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.2 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.20833333333333334 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.19230769230769232 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.19230769230769232 (FDR=FP/PredictedPos)
False omission rate:                      0.20833333333333334 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  3.876923076923077 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.24291497975708504 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      15.959999999999999 (DOR=LR+/LR-)


Picks: [ARNC, ATVI, BMY, BWA, CCL, COO, CSX, CTXS, GE, HOG, HON, KMX, LLY, LRCX, LVLT, MCO, MPC, MU, NOC, PRU, QRVO, ULTA, WDC, WU, YHOO, ZION]
Average return: 1.349141338186232
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=0.5, poly kernel (gamma=1.0, coef0=1.0, degree=2)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      19
False positives (FP):                     3
False negatives (FN):                     7
True negatives (TN):                      21

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.8 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.7307692307692307 (TPR=TP/RealPos)
True negative rate (Specificity):         0.875 (TNR=TN/RealNeg)
Positive predictive value (Precision):    0.8636363636363636 (PPV=TP/PredictedPos)
Negative predictive value:                0.75 (NPV=TN/PredictedNeg)
Area under convex hull ROC curve:         0.8028846153846154 (area=(TPR+TNR)/2)
F1 score:                                 0.7916666666666667 (F1=2/(1/TPR + 1/PPV))
F1 score (negative condition):            0.8076923076923077 (F1=2/(1/TNR + 1/NPV))

=== UNDESIRABLE STATS (0 to 1) ===
Inaccuracy:                               0.2 (inaccuracy=(FP+FN)/Total)
False positive rate (Fallout):            0.125 (FPR=FP/RealNeg)
False negative rate (Miss rate):          0.2692307692307692 (FNR=FN/RealPos)
False discovery rate (False alarm):       0.13636363636363635 (FDR=FP/PredictedPos)
False omission rate:                      0.25 (FOR=FN/PredictedNeg)

=== DESCRIPTIVE STATS (0 to inf) ===
Positive likelihood ratio (high better):  5.846153846153846 (LR+=TPR/FPR)
Negative likelihood ratio (low better):   0.30769230769230765 (LR-=FNR/TNR)
Diagnostic odds ratio (high better):      19.0 (DOR=LR+/LR-)


Picks: [AIZ, ARNC, ATVI, CCL, COO, CSX, CTXS, FBHS, GE, HOG, HON, KMX, LLY, LRCX, MCO, MU, NOC, PRU, ULTA, WDC, YHOO, ZION]
Average return: 1.3897358218516032
Oracle: me.mostly.ml.test.sp500.Main$$Lambda$29/1447689627@4b14c583
Classifier: C=20.0, poly kernel (gamma=1.0, coef0=1.0, degree=3)

Actual prevalence:                        0.52 (RealPos/Total)

=== RESULTS ===
True positives (TP):                      23
False positives (FP):                     6
False negatives (FN):                     3
True negatives (TN):                      18

=== DESIRABLE STATS (0 to 1) ===
Accuracy:                                 0.82 (accuracy=(TP+TN)/Total)
True positive rate (Recall, Sensitivity): 0.8846153846153846 (TPR=TP/RealPos)
True negative rate (Specificity):         0.75 (TNR=TN/RealNeg)
